row_i,col_j,ri,th,rf,v,b0,scan,stress,j_crit,je_max,je_sc,margin,converged
15,52,0.882542372881356,0.058305084745762716,0.9408474576271186,2.4469269530677784,11.159275356570378,306159.20758069964,749.9999999999998,3762.7010211675574,376.27010211675565,316.68384107450913,11.881569354472596,True
15,53,0.899322033898305,0.058305084745762716,0.9576271186440677,2.5408576854191645,11.054679603782244,334286.7084733349,750.0000000000001,3776.2229237884694,377.62229237884685,318.16443310177743,11.868777685092462,True
15,54,0.9161016949152542,0.058305084745762716,0.9744067796610169,2.636557492725899,10.952970896178423,364405.7501770307,750.0000000000001,3789.4743405719037,378.94743405719026,319.6630726442444,11.854588987165371,True
15,55,0.9328813559322033,0.058305084745762716,0.991186440677966,2.7340263749879816,10.854018818374012,396616.9590621961,750.0,3802.4649872619457,380.2464987261945,321.1781683370699,11.839114118339877,True
15,56,0.9496610169491525,0.058305084745762716,1.0079661016949153,2.8332643322054123,10.757701056393426,431024.0806294385,750.0,3815.204074499201,381.52040744992,322.7082502319814,11.82245595443132,True
15,57,0.9664406779661017,0.058305084745762716,1.0247457627118643,2.934271364378191,10.663902761897774,467734.0174830545,749.9999999999999,3827.7003420946776,382.77003420946767,324.2519595343893,11.804709977978474,True
15,58,0.9832203389830508,0.058305084745762716,1.0415254237288136,3.037047471506318,10.57251597634872,506856.86707750993,749.9999999999999,3839.9620904457456,383.99620904457447,325.80803931909526,11.785964822939498,True
15,59,1.0,0.058305084745762716,1.0583050847457627,3.141592653589793,10.483439108543104,548505.9592421679,750.0,3851.9972093757983,385.19972093757974,327.37532611981607,11.766302778621766,True
16,0,0.01,0.06152542372881356,0.07152542372881356,0.0003141592653589793,21.54758280463018,4.5438830213627973e-07,30.026356979906648,2798.0752805827437,279.80752805827433,279.79438760570747,10.00046964675308,True
16,1,0.026779661016949154,0.06152542372881356,0.08830508474576271,0.0022529939386445163,21.501470007439718,0.00032043456365695095,80.06577422614883,2801.176017799972,280.1176017799972,280.10463409783614,10.000462958501306,True
16,2,0.043559322033898305,0.06152542372881356,0.10508474576271187,0.0059609035672781455,21.440212020619825,0.008115026765128526,129.49255206129786,2805.30686231559,280.53068623155895,280.51794551076824,10.000454185587577,True
16,3,0.06033898305084746,0.06152542372881356,0.12186440677966101,0.01143788815125987,21.364312253226185,0.0702384876411212,178.10714697887266,2810.443677395274,281.04436773952733,281.03190421484516,10.000443491450447,True
16,4,0.0771186440677966,0.06152542372881356,0.13864406779661015,0.01868394769058968,21.274379557504897,0.35453280118833297,225.7245097386442,2816.5570713759157,281.6557071375915,281.6435663599744,10.00043106887809,True
16,5,0.09389830508474575,0.06152542372881356,0.15542372881355931,0.02769908218526759,21.171182316654246,1.2918092144328748,272.17830442158817,2823.608295618172,282.3608295618171,282.35042191230514,10.000368607542415,True
16,6,0.1106779661016949,0.06152542372881356,0.17220338983050848,0.03848329163529359,21.055433898125123,3.781790692725352,317.3182771255152,2831.5634576352263,283.15634576352255,283.14781182050166,10.00030139533716,True
16,7,0.12745762711864406,0.06152542372881356,0.18898305084745762,0.051036576040667685,20.928955825805282,9.460817841189705,361.04927606858723,2840.3126089381976,284.0312608938197,284.0449221097456,9.999519047345597,True
16,8,0.14423728813559322,0.06152542372881356,0.20576271186440678,0.06535893540138989,20.790429283815868,21.012145162305014,403.19021988735045,2849.963706957682,284.9963706957681,285.007537473741,9.999608193591236,True
16,9,0.1610169491525424,0.06152542372881356,0.22254237288135595,0.08145036971746017,20.641999044004287,42.525609580838676,443.69100854206175,2860.385174712246,286.03851747122457,286.04758721030635,9.999682929012959,True
16,10,0.17779661016949153,0.06152542372881356,0.2393220338983051,0.09931087898887854,20.483560534250294,79.8505450000134,482.4362164429168,2871.6022358098744,287.16022358098735,287.14582856287143,10.000501313851155,True
16,11,0.19457627118644066,0.06152542372881356,0.25610169491525425,0.11894046321564498,20.318308506421552,141.03133577243534,519.4819998667667,2883.4052423489015,288.3405242348901,288.3290364362115,10.00039842670099,True
16,12,0.21135593220338983,0.06152542372881356,0.2728813559322034,0.14033912239775956,20.145875633613556,236.5958461723572,554.7435558179126,2895.835454629645,289.5835454629644,289.57451863831017,10.000311727174642,True
16,13,0.228135593220339,0.06152542372881356,0.2896610169491526,0.16350685653522223,19.968108089963287,380.01514590216874,588.2641913849682,2908.7742437360484,290.87742437360475,290.89126016418686,9.999524365545593,True
16,14,0.24491525423728813,0.06152542372881356,0.3064406779661017,0.18844366562803297,19.78372450266747,587.7203130350267,619.9226061592352,2922.329633813216,292.2329633813215,292.2433460196323,9.999644726271713,True
16,15,0.26169491525423727,0.06152542372881356,0.3232203389830508,0.2151495496761918,19.594790593791757,879.7595254696183,649.8035273226982,2936.364464503379,293.63644645033787,293.6439152127607,9.999745652402932,True
16,16,0.27847457627118644,0.06152542372881356,0.33999999999999997,0.24362450867969873,19.401418061705908,1279.5889568789435,677.8881256852953,2950.8833934428576,295.0883393442857,295.07822482766795,10.000342774077067,True
16,17,0.2952542372881356,0.06152542372881356,0.35677966101694913,0.2738685426385538,19.206730623041825,1815.3245627667138,704.3824985300475,2965.6614642816708,296.56614642816703,296.57831659627965,9.999589647407396,True
16,18,0.31203389830508477,0.06152542372881356,0.3735593220338983,0.30588165155275693,19.007707470786237,2517.0801585654804,729.0658950711006,2980.9378791081317,298.0937879108131,298.083108639826,10.000358264882433,True
16,19,0.3288135593220339,0.06152542372881356,0.39033898305084747,0.33966383542230805,18.78032091268495,3401.285340430737,750.0,2998.604628132257,299.86046281322564,299.194264385565,10.022266417072828,True
16,20,0.34559322033898304,0.06152542372881356,0.40711864406779663,0.3752150942472074,18.318725762494502,4290.573847149782,750.0,3035.186179416363,303.5186179416362,296.5457760545734,10.235135431022954,True
16,21,0.3623728813559322,0.06152542372881356,0.4238983050847458,0.4125354280274548,17.889575016506537,5353.086547307563,750.0000000000001,3070.088777251003,307.00887772510026,294.32700258936933,10.430877052535479,True
16,22,0.3791525423728813,0.06152542372881356,0.44067796610169485,0.45162483676305026,17.48923776549952,6612.153392772138,750.0,3103.4538257513896,310.3453825751389,292.487189517947,10.610563255321518,True
16,23,0.3959322033898305,0.06152542372881356,0.457457627118644,0.49248332045399384,17.11462764512993,8092.975773335139,750.0000000000002,3135.40553767917,313.5405537679169,290.98298981904844,10.775219333710753,True
16,24,0.41271186440677965,0.06152542372881356,0.4742372881355932,0.5351108791002855,16.763102141590224,9822.683864304894,750.0000000000001,3166.0536305354017,316.6053630535401,289.77713421375466,10.925822836663006,True
