row_i,col_j,solenoid_length_m,ri,rf,th,a,v,v_bore,b0,scan,je_sc,je_max,je_coil,stress,length_sc,j_crit,margin,converged,f_sc,length_sc_km,pancake_length_m
54,49,2.0,1.2627118644067796,1.6851397060139648,0.4224278416071851,3.91208262866263,10.018169850954752,10.018169850954752,25.11161810764371,0.9841950315120636,515.848773367623,515.848773367623,84.05060174161159,750.0000000000003,2124737.041668276,859.7479556127051,1.6666666666666667,True,0.1629365156631134,2124.7370416682757,4249.474083336551
55,48,2.0,1.2389830508474575,1.6743006484213707,0.4353175975739132,3.9841793047065273,9.645185819964926,9.645185819964926,25.73481145421401,1.0125628035267216,508.9536007179313,508.9536007179313,82.9031722057119,750.0,2163269.2550008167,848.2560011965522,1.6666666666666667,True,0.1628894502146531,2163.269255000817,4326.538510001634
55,49,2.0,1.2627118644067796,1.691935256896845,0.4292233924900657,3.9841793047065273,10.018169850954752,10.018169850954752,25.312796191916792,0.9532777819613122,513.6005153230795,513.6005153230795,83.5076862690594,750.0000000000002,2159328.0217526103,856.0008588717993,1.6666666666666667,True,0.1625926839589112,2159.3280217526103,4318.656043505221
56,47,2.0,1.2152542372881356,1.6637294272235137,0.4484751899353778,4.056275980750425,9.279277366798755,9.279277366798755,26.374619370483636,1.0441172513328274,502.08213193889173,502.08213193889173,81.79961717410958,749.9999999999999,2202838.946532518,836.8035532314863,1.6666666666666667,True,0.1629207891908517,2202.838946532518,4405.677893065036
56,48,2.0,1.2389830508474575,1.681140013815026,0.4421569629675683,4.056275980750425,9.645185819964926,9.645185819964926,25.93618606709351,0.9814800579631864,506.7686354880802,506.76863548808024,82.38404039284694,750.0000000000002,2198060.290509948,844.6143924801338,1.666666666666667,True,0.1625673623496865,2198.060290509948,4396.120581019896
57,47,2.0,1.2152542372881356,1.6706120709953112,0.4553578337071755,4.128372656794323,9.279277366798755,9.279277366798755,26.576231347913964,1.012792535193094,499.9588918378845,499.95889183788455,81.30308812822119,749.9999999999997,2237846.960494533,833.2648197298076,1.666666666666667,True,0.1626195462377821,2237.846960494533,4475.693920989066
57,48,2.0,1.2389830508474575,1.687951667197775,0.4489686163503175,4.128372656794323,9.645185819964926,9.645185819964926,26.13520259189716,0.951924377541144,504.6294288330446,504.6294288330446,81.8797733315662,750.0,2232861.0398872276,841.0490480550743,1.6666666666666667,True,0.1622572300646697,2232.861039887227,4465.722079774455
58,46,2.0,1.1915254237288135,1.6603565131158928,0.4688310893870793,4.20046933283822,8.920444491456236,8.920444491456236,27.233728679680283,1.0475092172308251,493.1696903527298,493.1696903527298,80.2639433192467,749.9999999999999,2278770.9723470896,821.9494839212164,1.6666666666666667,True,0.1627511683896054,2278.77097234709,4557.541944694179
58,47,2.0,1.2152542372881356,1.67746647552224,0.4622122382341043,4.20046933283822,9.279277366798755,9.279277366798755,26.77550741016776,0.982976727229262,497.87956763249406,497.87956763249406,80.82056210767253,749.9999999999998,2272867.5411092783,829.7992793874902,1.6666666666666667,True,0.1623295418448053,2272.867541109278,4545.735082218556
59,46,2.0,1.1915254237288135,1.6672530807865158,0.4757276570577022,4.2725660088821185,8.920444491456236,8.920444491456236,27.433303302024083,1.017358126468233,491.148824941872,491.148824941872,79.8021059100705,749.9999999999998,2314028.8498700364,818.58137490312,1.6666666666666667,True,0.1624804984915013,2314.0288498700365,4628.057699740073
59,47,2.0,1.2152542372881356,1.6842929855719189,0.4690387482837832,4.2725660088821185,9.279277366798755,9.279277366798755,26.97250924445278,0.9545719576213796,495.8425837860663,495.8425837860663,80.35142541758655,749.9999999999999,2307901.608497374,826.4043063101105,1.6666666666666667,True,0.1620502716891588,2307.901608497374,4615.803216994748
