candidate_rank,source_file,pareto_rank,row_i,col_j,schema,solenoid_length_m,n_pc,n_par,ri,rf,th,v,valid,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,sigma_tape,util,f_struct,f_struct_tape,f_filler,f_tape_min,f_tape_built,fill,n_tp_min,n_tp,n_bund,n_tape,n_tot,n_par_min,pitch,pitch_turn,i0,i_tape,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m,piece_length_m,scan_error_yrs,abs_scan_error_yrs,target_scan_yrs,scan_margin_yrs,search_pool,pick_rule
1,thickness_grids_L8000mm.csv,62,52,34,2,8.0,2000,10,1.9026845637583891,2.0136845637583893,0.111,90.98576466014404,1,3.3714107221053498,90.98576466014404,1.93813091978629,26.91126019088779,2987.149881188551,3111.5718931087463,5185.953155181244,76.1521061515586,9.54024543515068,26.911260202940767,93.66244605175554,749.999996974311,20793.063023489773,0.999999995965748,0.1248832619061512,0.0045045045045044,0.1203787574016467,0.0086487669626045,0.0090090090090089,0.8796212425983533,10.0,10.0,1.0,20000.0,2000.0,10.0,11.10000000000002,111.0000000000002,11948.5995247542,1194.8599524754202,1244.6287572434985,1.0416524168083223,246072.7295950516,315.8791237736154,315.8791237736154,4.425037032745315,4.425037032745315,0.0836918165955998,1000.0,52.87299538648041,3774.313148201195,30.751623205727995,30.751623205727995,2.5e+16,0.8751167380938487,0.0045045045045044,0.8706122335893443,96.6379579284174,85668.36079777004,33.0,0,1,1,mechanical,246.0727295950516,123.0363647975258,12.30363647975258,-0.06186908021371007,0.06186908021371007,2,0.2,pareto,closest
2,thickness_grids_L8000mm.csv,60,52,33,2,8.0,2000,10,1.8496644295302016,1.9606644295302016,0.111,85.98560460403334,1,3.455374968904976,85.98560460403334,2.1206778484370776,27.438710738985655,3045.696892027407,3098.5222249573467,5164.203708262245,77.04320577037348,9.702101796091355,27.438710739489434,95.1305428684895,749.9999998776697,21118.980516804662,0.9999999998368928,0.1268407238453412,0.0045045045045045,0.1223362193408367,0.0088554184049344,0.009009009009009,0.8776637806591633,10.0,10.0,1.0,20000.0,2000.0,10.0,11.099999999999998,111.0,12182.78756810963,1218.278756810963,1239.4088899829387,1.01734425151374,239410.02302770675,308.42261976302103,308.42261976302103,4.156070199220438,4.156070199220438,0.0820830203604352,1000.0,50.63252035525367,3757.447257772737,31.42463407114461,31.42463407114461,2.5e+16,0.8731592761546587,0.0045045045045045,0.8686547716501543,96.42067965316711,83162.35521709062,33.0,0,1,1,mechanical,239.4100230277068,119.7050115138534,11.97050115138534,0.12067784843707763,0.12067784843707763,2,0.2,pareto,closest
3,thickness_grids_L8000mm.csv,63,53,34,2,8.0,2000,10,1.9026845637583891,2.016684563758389,0.114,90.98576466014404,1,3.427313062210457,90.98576466014404,1.8147410372530288,26.64151104636512,3037.1322592856204,3102.8702360812335,5171.450393468723,75.08928342290152,9.659905605933943,26.641511047020963,94.41109842138437,749.9999998348676,21525.730440075607,0.9999999997798236,0.1258814645895619,0.0043859649122807,0.1214954996772812,0.0085860861136145,0.0087719298245614,0.8785045003227188,10.0,10.0,1.0,20000.0,2000.0,10.0,11.399999999999988,113.99999999999989,12148.529037142482,1214.8529037142482,1241.1480944324935,1.021644752741547,246261.22515426695,326.9540013645978,326.9540013645978,4.430668527624065,4.430668527624065,0.0823144923095327,1000.0,53.82610526179428,3972.0101793877384,30.478144516013185,30.478144516013185,2.5e+16,0.874118535410438,0.0043859649122807,0.8697325704981573,99.14951303678984,87950.68322061398,33.0,0,1,1,mechanical,246.26122515426695,123.13061257713348,12.313061257713349,-0.18525896274697118,0.18525896274697118,2,0.2,pareto,closest
0,thickness_grids_L8000mm.csv,48,47,30,2,8.0,2000,10,1.6906040268456364,1.7876040268456364,0.097,71.83294266735788,1,3.435383045728148,71.83294266735788,3.952711018019103,30.732273491334713,2981.030528659466,3101.6184760345145,5169.364126724191,85.86545856655216,9.598402820942583,30.73227350943452,96.07572157741124,749.9999961101192,18638.689986017776,0.9999999948134924,0.1281009627676116,0.0051546391752577,0.1229463235923539,0.0099084635098726,0.0103092783505154,0.8770536764076461,10.0,10.0,1.0,20000.0,2000.0,10.0,9.699999999999998,96.99999999999996,11924.122114637868,1192.412211463787,1240.647390413806,1.0404517653260246,218542.2573826671,239.94374949216845,239.94374949216845,3.375099703374041,3.375099703374041,0.0838636161543847,1000.0,40.245101012110105,2861.118569588694,35.247513965477175,35.247513965477175,2.4999999999999996e+16,0.8718990372323884,0.0051546391752577,0.8667443980571307,84.07420661154165,66243.2082967761,33.0,0,1,1,mechanical,218.5422573826671,109.27112869133354,10.927112869133357,-0.04728898198089704,0.04728898198089704,4,0.2,pareto,closest
0,thickness_grids_L9000mm.csv,60,50,31,2,9.0,2250,10,1.743624161073826,1.848624161073826,0.105,85.96034280859539,1,3.4931523575247394,85.96034280859539,2.032407022433264,28.50515915410559,2993.041711181086,3092.6898882092505,5154.483147015418,80.79198242919463,9.9006184237,28.50515917006028,93.3623284044294,749.9999962079984,19606.088964930168,0.9999999949439978,0.124483105168626,0.0047619047619047,0.1197212004067212,0.0092169471186814,0.0095238095238095,0.8802787995932787,10.0,10.0,1.0,22500.0,2250.0,10.0,10.499999999999998,105.0,11972.166844724346,1197.2166844724347,1237.0759552837003,1.0332932804297077,253921.0711214098,282.3546153314517,282.3546153314517,3.939847080120482,3.939847080120482,0.0835270684889143,1000.0,47.16850658590246,3380.396564126103,32.55809147988599,32.55809147988599,2.4999999999999996e+16,0.875516894831374,0.0047619047619047,0.8707549900694692,91.42927395729424,83660.52248296847,33.0,0,1,1,mechanical,253.9210711214098,112.85380938729324,11.285380938729324,0.03240702243326421,0.03240702243326421,2,0.2,pareto,closest
1,thickness_grids_L9000mm.csv,61,51,31,2,9.0,2250,10,1.743624161073826,1.851624161073826,0.108,85.96034280859539,1,3.5543324606336344,85.96034280859539,1.896044860111438,28.201984682143102,3045.814345671458,3083.2952932087596,5138.8254886812665,79.59798556029534,10.031836662089331,28.20198470273401,94.14916102968944,749.999995090249,20336.21878241294,0.9999999934536652,0.1255322155280285,0.0046296296296296,0.1209025858983988,0.0091467024725982,0.0092592592592592,0.8790974141016011,10.0,10.0,1.0,22500.0,2250.0,10.0,10.80000000000001,108.0000000000001,12183.257382685832,1218.325738268583,1233.318117283504,1.0123057229638988,254133.1286255271,292.84088615528805,292.84088615528805,3.9457981938908593,3.9457981938908593,0.0820798550493683,1000.0,48.07267497630924,3567.755888203674,32.250455857756116,32.250455857756116,2.5000000000000004e+16,0.8744677844719715,0.0046296296296296,0.8698381548423418,93.942520722973,86019.4881875313,33.0,0,1,1,mechanical,254.13312862552712,112.94805716690094,11.294805716690094,-0.10395513988856209,0.10395513988856209,2,0.2,pareto,closest
2,thickness_grids_L9000mm.csv,59,49,31,2,9.0,2250,10,1.743624161073826,1.846624161073826,0.103,85.96034280859539,1,3.4519440057443864,85.96034280859539,2.1312079639603256,28.713646773562132,2957.505617676899,3099.05311450288,5165.088524171467,81.61635338761282,9.811887847923622,28.713646794910524,92.82898399897908,749.9999949371635,19122.770703789687,0.9999999932495512,0.1237719795008218,0.0048543689320388,0.118917610568783,0.0092652967576414,0.0097087378640776,0.881082389431217,10.0,10.0,1.0,22500.0,2250.0,10.0,10.3,103.0,11830.022470707598,1183.0022470707595,1239.621245801152,1.0478604321087193,253779.69945199825,275.41218169239175,275.41218169239175,3.935881388450599,3.935881388450599,0.0845306931982679,1000.0,46.56156526741041,3258.132298127598,32.76960574395265,32.76960574395265,2.4999999999999996e+16,0.8762280204991781,0.0048543689320388,0.8713736515671393,89.75148611141533,82087.918153297,33.0,0,1,1,mechanical,253.77969945199823,112.79097753422144,11.279097753422144,0.13120796396032564,0.13120796396032564,2,0.2,pareto,closest
3,thickness_grids_L9000mm.csv,62,52,31,2,9.0,2250,10,1.743624161073826,1.854624161073826,0.111,85.96034280859539,1,3.591102263321463,85.96034280859539,1.8195739444954395,27.72683835121673,3077.6790569850564,3077.6790570903104,5129.465095150517,78.45198669451733,10.160881071692168,27.98077053702387,93.68155099505694,693.2804303604843,20797.304320902636,0.9243739071473124,0.1351279322082486,0.0045045045045045,0.130623427703744,0.0090090090087009,0.009009009009009,0.869376572296256,10.0,10.0,1.0,22500.0,2250.0,10.0,11.099999999999998,111.0,12310.716227940227,1231.0716227940227,1231.0716228361243,1.000000000034199,254345.1861296444,299.4514157835981,299.4514157835981,3.9517523955554785,3.9517523955554785,0.0812300423049647,1000.0,48.6489023447665,3686.461403766818,32.058889844842284,32.058889844842284,2.5e+16,0.8648720677917514,0.0045045045045045,0.860367563287247,95.5007995248844,87511.75094592497,33.0,0,1,1,mechanical,254.3451861296444,113.04230494650862,11.304230494650865,-0.18042605550456048,0.18042605550456048,2,0.2,pareto,closest
0,thickness_grids_L9000mm.csv,47,45,28,2,9.0,2250,10,1.584563758389261,1.6755637583892609,0.091,70.99239364044935,1,3.4605358231688945,70.99239364044935,3.9926551386026783,32.18614584417071,2928.9392718195336,3097.7240359821426,5162.873393303571,90.75165423569206,9.757283522386311,32.18614585278146,94.3387489738678,749.9999982041968,17169.652313243932,0.9999999976055958,0.1257849989330038,0.0054945054945054,0.1202904934384983,0.0103902560300101,0.0109890109890109,0.8797095065615016,10.0,10.0,1.0,22500.0,2250.0,10.0,9.099999999999998,90.99999999999996,11715.757087278134,1171.5757087278134,1239.0896143928571,1.0576265837214698,230444.83477074016,216.07719151262535,216.07719151262535,3.1484601808732022,3.1484601808732022,0.0853551326261174,1000.0,36.88659467807822,2531.5078878631957,36.817196919392714,36.817196919392714,2.4999999999999996e+16,0.8742150010669961,0.0054945054945054,0.8687204955724906,79.05356509709662,65704.42606057791,33.0,0,1,1,mechanical,230.44483477074016,102.4199265647734,10.24199265647734,-0.007344861397321711,0.007344861397321711,4,0.2,pareto,closest
1,thickness_grids_L9000mm.csv,46,47,27,2,9.0,2250,10,1.5315436241610731,1.6285436241610731,0.097,66.32100908793869,1,3.640222759702746,66.32100908793869,4.091278103709483,31.651662135340143,3070.211227127993,3070.2112279964526,5117.018713327421,89.03029982596469,10.2392766087244,32.36971544890236,94.79351641262905,625.941238225249,18389.94218405003,0.8345883176336654,0.1514415581267661,0.0051546391752577,0.1462869189515084,0.0103092783475993,0.0103092783505154,0.8537130810484915,10.0,10.0,1.0,22500.0,2250.0,10.0,9.699999999999998,96.99999999999996,12280.844908511974,1228.0844908511974,1228.0844911985812,1.0000000002828664,223373.40489071188,220.6676803921326,220.6676803921326,2.9262554251659583,2.9262554251659583,0.0814276222401351,1000.0,35.9368890391549,2709.985559216869,37.30050939740528,37.30050939740528,2.5e+16,0.8485584418732338,0.0051546391752577,0.8434038026979761,81.81016886170366,65895.07518995325,33.0,1,1,1,packing,223.3734048907119,99.2770688403164,9.92770688403164,0.09127810370948275,0.09127810370948275,4,0.2,pareto,closest
2,thickness_grids_L9000mm.csv,45,46,27,2,9.0,2250,10,1.5315436241610731,1.6255436241610732,0.094,66.32100908793869,1,3.628898802383196,66.32100908793869,4.1425848706949004,32.55680388081578,3060.339564796686,3071.92929687417,5119.882161456951,90.5234942607428,10.090075214782429,32.55680389836172,97.0112657134091,749.9999964709064,18238.117954120928,0.999999995294542,0.1293483548931887,0.0053191489361702,0.1240292059570185,0.010598161850256,0.0106382978723404,0.8759707940429814,10.0,10.0,1.0,22500.0,2250.0,10.0,9.40000000000001,94.00000000000009,12241.358259186743,1224.1358259186743,1228.771718749668,1.0037870738955903,223161.3473865946,218.86430636990124,218.86430636990124,2.921095254452555,2.921095254452555,0.0816902813255655,1000.0,35.758173518963986,2679.1963844223683,37.393605196509704,37.393605196509704,2.4999999999999996e+16,0.8706516451068113,0.0053191489361702,0.865332496170641,81.34125464004033,65457.47589169429,33.0,0,1,1,mechanical,223.1613473865946,99.1828210607087,9.91828210607087,0.14258487069490045,0.14258487069490045,4,0.2,pareto,closest
0,thickness_grids_L9000mm.csv,40,43,26,2,9.0,2250,10,1.4785234899328854,1.5635234899328854,0.085,61.80859045386366,1,3.507780846010826,61.80859045386366,6.001345838192689,34.665583469180746,2946.5745948803615,3090.437891472346,5150.729819120577,96.9265815439548,9.807918176581792,34.66558347358787,95.93398830299245,749.9999991592231,16308.778011508704,0.999999998878964,0.1279119845473838,0.0058823529411764,0.1220296316062073,0.011217045831866,0.0117647058823529,0.8779703683937926,10.0,10.0,1.0,22500.0,2250.0,10.0,8.499999999999996,84.99999999999997,11786.29837952145,1178.629837952145,1236.1751565889383,1.0488239112771638,215029.6299859798,186.48377324051063,186.48377324051063,2.6848262219005625,2.6848262219005625,0.0848442800105491,1000.0,31.6441629484833,2197.9533943516763,39.750097300889074,39.750097300889074,2.5e+16,0.8720880154526162,0.0058823529411764,0.8662056625114397,73.62748131347234,57127.54388500481,33.0,0,1,1,mechanical,215.0296299859798,95.56872443821324,9.556872443821325,0.001345838192689186,0.001345838192689186,6,0.2,pareto,closest
