row_i,col_j,ri,th,rf,v,b0,scan,stress,j_crit,je_max,je_sc,margin,converged
5,8,0.21203389830508476,0.027254237288135592,0.23928813559322035,0.7062044878570355,12.338843346853627,121425.30890913623,471.28140729059925,723.4493684438121,361.72468422190605,361.73847974126375,1.999923726558659,True
5,9,0.23728813559322035,0.027254237288135592,0.26454237288135596,0.8844472279569082,12.330370258857213,57503.95394015297,526.6891445581053,723.6495477219834,361.8247738609917,361.835141907783,1.9999426918748873,True
5,10,0.26254237288135596,0.027254237288135592,0.28979661016949154,1.0827263077586906,12.321042517013575,29389.33822584959,581.8625770612385,723.8700591811362,361.9350295905681,361.9423868840918,1.999959345499227,True
5,11,0.28779661016949154,0.027254237288135592,0.3150508474576271,1.3010417272623824,12.310469309308793,15987.212165231855,636.7383406647731,724.1201924595163,362.06009622975813,362.0484456153276,2.0000643594224568,True
5,12,0.3130508474576271,0.027254237288135592,0.3403050847457627,1.539393486467984,12.300134544360313,9155.955349357266,691.4498954371184,724.3648683604473,362.18243418022365,362.19667079137236,1.999921387399185,True
5,13,0.3383050847457627,0.027254237288135592,0.3655593220338983,1.7977815853754948,12.288133342847013,5479.93207907667,745.7726695238222,724.6492251560767,362.32461257803834,362.33069660578167,1.9999664172657723,True
5,14,0.36355932203389835,0.027254237288135592,0.39081355932203393,2.0762060239849154,11.887210012166584,3872.1665727591508,750.0000000000001,734.2917297596387,367.1458648798193,351.0148858717755,2.0919105123874226,True
5,15,0.38881355932203393,0.027254237288135592,0.4160677966101695,2.374666802296245,11.49467977497337,2830.3848131413683,750.0,744.0096807260907,372.00484036304533,339.9462543324582,2.188609732403374,True
5,16,0.4140677966101695,0.027254237288135592,0.4413220338983051,2.6931639203094844,11.138631855598288,2110.1106822051233,749.9999999999998,753.0722682215832,376.5361341107916,329.9544808259085,2.2823519969680945,True
5,17,0.4393220338983051,0.027254237288135592,0.4665762711864407,3.0316973780246337,10.813744027099034,1600.7300393847722,750.0,761.5560793926169,380.77803969630844,320.88370817451687,2.3733086473135447,True
5,18,0.4645762711864407,0.027254237288135592,0.49183050847457627,3.390267175441691,10.515721265401154,1233.2162802714863,750.0,769.525206172656,384.762603086328,312.6081018047769,2.4616291187911146,True
5,19,0.4898305084745763,0.027254237288135592,0.5170847457627119,3.7688733125606606,10.241054146959149,963.292433685227,750.0000000000001,777.033815043616,388.516907521808,305.0247913246977,2.5474447885662728,True
5,20,0.5150847457627119,0.027254237288135592,0.5423389830508475,4.167515789381538,9.986843257120734,761.8535254371241,750.0000000000002,784.1280884949329,392.0640442474664,298.0487402444903,2.6308720105701844,True
5,21,0.5403389830508475,0.027254237288135592,0.5675932203389831,4.586194605904325,9.750669301390355,609.3441170396367,750.0,790.8477140880491,395.42385704402454,291.608950724323,2.7120145390725305,True
5,22,0.5655932203389831,0.027254237288135592,0.5928474576271187,5.02490976212902,9.530495495339034,492.3634251487236,750.0000000000001,797.2270420755707,398.61352103778535,285.6456112622287,2.7909654853534556,True
5,23,0.5908474576271187,0.027254237288135592,0.6181016949152542,5.483661258055626,9.324593162252242,401.56294349458466,750.0,803.2959963721681,401.64799818608407,280.10792237525743,2.867808912937498,True
5,24,0.6161016949152542,0.027254237288135592,0.6433559322033898,5.9624490936841426,9.131484287180644,330.31437763538565,750.0,809.0807993783719,404.54039968918596,274.952417674813,2.94262114958114,True
5,25,0.6413559322033898,0.027254237288135592,0.6686101694915254,6.461273269014567,8.949896641813208,273.84794475082833,750.0000000000001,814.6045545125558,407.3022772562779,270.14165223015414,3.015471874801937,True
5,26,0.6666101694915254,0.027254237288135592,0.693864406779661,6.980133784046901,8.778728353369209,228.68429066574336,750.0000000000001,819.8877187009417,409.94385935047086,265.64316687948934,3.086425027724838,True
5,27,0.6918644067796611,0.027254237288135592,0.7191186440677967,7.519030638781147,8.61701965507784,192.25342263294334,749.9999999999999,824.9484888546096,412.4742444273048,261.4286623954151,3.155539569746418,True
5,28,0.7171186440677967,0.027254237288135592,0.7443728813559323,8.0779638332173,8.46393015899314,162.6349811650344,749.9999999999997,829.8031204539916,414.9015602269958,257.4733350300002,3.222870128890453,True
5,29,0.7423728813559323,0.027254237288135592,0.7696271186440679,8.656933367355364,8.318720419065698,138.3785895255258,749.9999999999997,834.4661920578013,417.23309602890066,253.7553374427723,3.2884675469968894,True
5,30,0.7676271186440679,0.027254237288135592,0.7948813559322034,9.255939241195335,8.180736859058136,118.37788746385685,750.0,838.9508263801254,419.4754131900627,250.25533797301028,3.3523793465320813,True
5,31,0.7928813559322034,0.027254237288135592,0.820135593220339,9.874981454737217,8.049399362825387,101.78108285864249,749.9999999999997,843.2688762129312,421.6344381064656,246.95615773052026,3.4146501304620647,True
5,32,0.818135593220339,0.027254237288135592,0.8453898305084746,10.51406000798101,7.924190988440721,87.92668250870166,750.0000000000003,847.4310816877578,423.7155408438789,243.8424697686369,3.4753219260443804,True
5,33,0.8433898305084746,0.027254237288135592,0.8706440677966102,11.17317490092671,7.804649389544576,76.29680422154206,750.0000000000005,851.4472040130544,425.7236020065272,240.90054816469035,3.534434481365178,True
5,34,0.8686440677966102,0.027254237288135592,0.8958983050847458,11.85232613357432,7.690359618834075,66.48291040789238,749.9999999999999,855.3261397811859,427.66306989059296,238.11805750759825,3.5920255218522974,True
5,35,0.8938983050847458,0.027254237288135592,0.9211525423728814,12.55151370592384,7.580948058004447,58.16041496328057,750.0000000000001,859.0760191317,429.53800956585,235.48387531972392,3.648130972727136,True
5,36,0.9191525423728814,0.027254237288135592,0.9464067796610169,13.270737617975268,7.4760772715231365,51.06969465682231,750.0,862.7042904270131,431.35214521350656,232.98794149081004,3.7027851523424937,True
5,37,0.9444067796610169,0.027254237288135592,0.9716610169491525,14.009997869728608,7.375441622539252,45.00176828047412,750.0000000000001,866.2177936007496,433.1088968003748,230.62112999756658,3.7560209405351954,True
5,38,0.9696610169491526,0.027254237288135592,0.9969152542372882,14.76929446118386,7.278763521031289,39.787409064068626,750.0,869.6228239461134,434.8114119730567,228.37513911185053,3.807869925457171,True
5,39,0.9949152542372882,0.027254237288135592,1.0221694915254238,15.548627392341016,7.185790199189688,35.288804258415674,750.0000000000003,872.9251877983652,436.4625938991826,226.24239702765385,3.858362531809927,True
5,40,1.0201694915254238,0.027254237288135592,1.0474237288135595,16.347996663200085,7.0962909286519436,31.393119972876875,750.0000000000001,876.1302513140772,438.0651256570386,224.21598041076334,3.907528132959158,True
5,41,1.0454237288135593,0.027254237288135592,1.072677966101695,17.167402273761056,7.010054609774969,28.007502177106975,749.9999999999999,879.2429833468976,439.6214916734488,222.289543829833,3.9553951490402777,True
5,42,1.070677966101695,0.027254237288135592,1.0979322033898307,18.006844224023947,6.926887675556112,25.055168229344456,750.0,882.2679932547893,441.13399662739465,220.45725839077608,4.001991132861259,True
5,43,1.0959322033898307,0.027254237288135592,1.1231864406779664,18.86632251398875,6.846612262791698,22.47233225512903,750.0000000000001,885.2095643392997,442.60478216964987,218.71375818817265,4.047342845152432,True
5,44,1.1211864406779661,0.027254237288135592,1.1484406779661018,19.74583714365545,6.769064611118755,20.205772341978594,750.0000000000002,888.0716835071091,444.03584175355456,217.05409342279253,4.091476320500731,True
5,45,1.1464406779661018,0.027254237288135592,1.1736949152542375,20.64538811302407,6.694093657124355,18.21089485822018,750.0000000000001,890.858067653245,445.4290338266225,215.4736892254765,4.134416925126441,True
5,46,1.1716949152542373,0.027254237288135592,1.198949152542373,21.56497542209459,6.621559796041549,16.450186138767183,750.0000000000001,893.5721871900922,446.7860935950461,213.96830938369746,4.176189407505665,True
5,47,1.196949152542373,0.027254237288135592,1.2242033898305087,22.50459907086703,6.551333787923273,14.891967744397128,750.0,896.2172870837614,448.1086435418807,212.53402429487844,4.216817942713552,True
5,48,1.2222033898305085,0.027254237288135592,1.2494576271186442,23.464259059341366,6.483295788786006,13.509390929810987,749.9999999999999,898.7964057071412,449.3982028535706,211.1671825757799,4.25632617125342,True
5,49,1.2474576271186442,0.027254237288135592,1.2747118644067799,24.443955387517626,6.417334490192495,12.279620589381809,749.9999999999998,901.3123917751391,450.65619588756954,209.86438584445824,4.294737233039388,True
