conductor_length_m,n_pancakes,thickness_m,scan_bin,scan_yr_mid,pancake_length_p60_m,rebco_total_km,row_i,col_j,solenoid_length_m,ri,rf,th,a,a_sc,v,v_bore,b0,scan,je_sc,je_max,stress,rebco_pancake_length,rebco_total_length,j_crit,margin,converged
10.0,2500,0.004,6.0,6.0,2049.698495819066,5124.246239547665,20,10,10.0,0.2625423728813559,0.6391325869175095,0.3765902140361535,1.066765378143591,0.2133530756287181,2.165452615517381,2.165452615517381,51.99784842098299,6.053195851176494,110.34790705052744,165.5681376058897,750.0000000000001,2133.5307562871812,5333826.890717953,331.1362752117794,3.0008387477630607,True
10.0,2500,0.004,7.0,7.0,3391.014663308907,8477.536658272269,34,8,10.0,0.2120338983050847,0.7861367033813728,0.574102805076288,1.800297657239598,0.3600595314479195,1.412408975714071,1.412408975714071,71.44021401944164,7.0596410504514315,99.56919896667692,133.2005369385762,750.0000000000001,3600.5953144791947,9001488.286197986,266.4010738771524,2.6755369797271293,True
10.0,2500,0.004,8.0,8.0,2510.7759283936985,6276.939820984247,22,9,10.0,0.2372881355932203,0.6551514496703574,0.417863314077137,1.171555703728735,0.2343111407457469,1.7688944559138164,1.7688944559138164,57.61421801636008,7.881884760986325,110.1870412019084,154.54852603913469,749.9999999999999,2343.111407457469,5857778.518643673,309.09705207826937,2.805203304369297,True
10.0,2500,0.004,9.0,9.0,2133.530756287182,5333.826890717955,20,9,10.0,0.2372881355932203,0.6291801215828433,0.3918919859896229,1.066765378143591,0.2133530756287181,1.7688944559138164,1.7688944559138164,55.79505894673461,8.961192457006616,113.75002168837916,157.93752434173146,750.0000000000002,2133.530756287182,5333826.890717955,315.8750486834629,2.7769229754417983,True
10.0,2500,0.004,10.0,10.0,1441.9146074252326,3604.7865185630817,14,10,10.0,0.2625423728813559,0.5553585092796899,0.2928161363983339,0.7523944013881596,0.1504788802776319,2.165452615517381,2.165452615517381,45.85095243759291,10.012275114845936,125.04078422200594,179.8145082308064,750.0000000000001,1504.7888027763188,3761972.006940797,359.6290164616128,2.8760937377288274,True
10.0,2500,0.004,11.0,11.0,1965.866235350951,4914.665588377378,17,9,10.0,0.2372881355932203,0.5880764665243349,0.3507883309311145,0.9095798897658752,0.181915977953175,1.7688944559138164,1.7688944559138164,52.7879891215828,11.184286756411188,120.1824350058914,163.91403019007353,750.0000000000002,1819.159779531749,4547899.448829372,327.82806038014706,2.7277535220856257,True
10.0,2500,0.004,12.0,12.0,2468.859798159641,6172.149495399101,16,9,10.0,0.2372881355932203,0.5737212146806691,0.3364330790874487,0.8571847269733034,0.1714369453946606,1.7688944559138164,1.7688944559138164,51.69658970161142,12.159093242315285,122.70342499540278,166.2085240328283,750.0,1714.3694539466064,4285923.634866516,332.4170480656566,2.7091097748747517,True
10.0,2500,0.004,13.0,13.0,2929.9372307342737,7324.843076835685,32,7,10.0,0.1867796610169491,0.7580127885018288,0.5712331274848796,1.695507331654454,0.3391014663308907,1.0959961749181442,1.0959961749181442,75.92633955816537,12.887099765149234,106.2983629216246,127.58808167971635,750.0000000000001,3391.0146633089066,8477536.658272266,255.1761633594327,2.4005653177140456,True
10.0,2500,0.004,14.0,14.0,1756.2855841806643,4390.713960451661,20,8,10.0,0.2120338983050847,0.6200970408993628,0.408063142594278,1.066765378143591,0.2133530756287181,1.412408975714071,1.412408975714071,60.229824462613344,13.97356494577908,117.89352755798208,149.9463427648109,750.0000000000003,2133.530756287182,5333826.890717955,299.8926855296218,2.543758692623133,True
10.0,2500,0.004,15.0,15.0,1316.1662167230597,3290.4155418076493,19,8,10.0,0.2120338983050847,0.6065001581426515,0.3944662598375666,1.0143702153510192,0.2028740430702038,1.412408975714071,1.412408975714071,59.21787837484331,14.953478575968102,119.89269837393188,151.69071273719229,750.0,2028.7404307020377,5071851.076755094,303.38142547438457,2.530441216096179,True
