source_file,pareto_rank,solenoid_length_m,length_tape_km,scan,row_i,col_j,ri,rf,th,v,v_bore,b0,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,pancake_length_m
thickness_grids_L5000mm.csv,28,5.0,235.07413455738416,5.0760034869047805,38,147,1.48,1.507886761857574,0.0278867618575739,34.40672274211541,34.40672274211541,5.959622454853179,1838.4120757360377,1838.4120757360377,198.11477302258092,750.0000000000003,235074.13455738415,3064.020126226729,True,0.1077640729395571,188.05930764590732
thickness_grids_L5000mm.csv,29,5.0,236.06292440921968,4.918968004297575,38,148,1.49,1.517886761857574,0.0278867618575739,34.8732492511735,34.8732492511735,5.939590053786988,1840.0140147341451,1840.0140147341451,197.79746299915575,750.0000000000002,236062.92440921967,3066.690024556909,True,0.1074978024163226,188.85033952737575
thickness_grids_L5000mm.csv,30,5.0,237.05389323888863,4.767792813342375,38,149,1.5,1.527886761857574,0.0278867618575739,35.34291735288517,35.34291735288517,5.919758312098984,1841.6029249590856,1841.6029249590856,197.4861960350325,750.0000000000001,237053.89323888865,3069.338208265143,True,0.1072360351726852,189.64311459111093
thickness_grids_L5000mm.csv,31,5.0,241.47392445515143,4.756611265337388,39,146,1.47,1.4992671501283723,0.0292671501283726,33.94333782571091,33.94333782571091,6.126072212184568,1825.2188079124312,1825.2188079124312,193.7255221422768,750.0000000000003,241473.92445515143,3042.031346520719,True,0.1061382456188075,193.17913956412113
thickness_grids_L5000mm.csv,32,5.0,242.48744544719304,4.608474800538239,39,147,1.48,1.5092671501283723,0.0292671501283726,34.40672274211541,34.40672274211541,6.10534094388979,1826.850702623541,1826.850702623541,193.40982116499973,750.0,242487.44544719305,3044.7511710392355,True,0.1058706225348594,193.98995635775444
thickness_grids_L5000mm.csv,33,5.0,243.50320302306932,4.465903175784105,39,148,1.49,1.5192671501283723,0.0292671501283726,34.8732492511735,34.8732492511735,6.084818731390535,1828.4692951070751,1828.4692951070751,193.10012004594265,749.9999999999999,243503.2030230693,3047.4488251784587,True,0.1056075267780937,194.80256241845544
thickness_grids_L5000mm.csv,34,5.0,244.52120994000637,4.328652076611116,39,149,1.5,1.5292671501283726,0.0292671501283726,35.34291735288517,35.34291735288517,6.064502084583854,1830.074774782955,1830.0747747829548,192.79631717591528,749.9999999999998,244521.20994000637,3050.124624638258,True,0.105348874173068,195.6169679520051
thickness_grids_L5000mm.csv,35,5.0,248.9563894249731,4.327646470656611,40,146,1.47,1.5006833926399712,0.0306833926399711,33.94333782571091,33.94333782571091,6.272542071826587,1813.7796093206484,1813.7796093206484,189.2253945806796,749.9999999999999,248956.3894249731,3022.966015534414,True,0.1043265640479628,199.16511153997848
thickness_grids_L5000mm.csv,36,5.0,249.9969820292632,4.1928693755142525,40,147,1.48,1.5106833926399712,0.0306833926399711,34.40672274211541,34.40672274211541,6.251315134226559,1815.427673638109,1815.4276736381091,188.9171016230037,749.9999999999999,249996.9820292632,3025.7127893968486,True,0.1040620369328262,199.99758562341057
thickness_grids_L5000mm.csv,37,5.0,251.03988254656736,4.0631552672415685,40,148,1.49,1.5206833926399712,0.0306833926399711,34.8732492511735,34.8732492511735,6.230302250791639,1817.0623559987755,1817.0623559987755,188.614667836924,750.0000000000002,251039.88254656736,3028.4372599979597,True,0.1038019786245855,200.83190603725387
