candidate_rank,source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,valid,b0,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m,scan_error_yrs,abs_scan_error_yrs,target_scan_yrs,scan_margin_yrs,search_pool,pick_rule
0,thickness_grids_L9000mm.csv,35,63,95,9.0,1.4394343434343435,1.6431037649219469,0.2036694214876034,58.58360632492958,58.58360632492958,1,4.5430231972901,2.5502011417169443,18.763707954779992,1959.791561083273,1959.7915610832856,3266.319268472143,60.98197858380756,14.764807893543775,18.850605749493297,71.00608545688765,708.6364571993164,0.9448486095990886,0.1002010053751947,0.009574338581399,0.0095743385813991,0.9045861639155048,13.0,29250.0,15.66687857596949,1175.874936649964,1175.8749366499712,1.0000000000000062,283259.312961964,317.96253061495787,317.96253061495787,459.9214588490524,459.9214588490524,4.0,4703.499746599856,114.9803647122631,79.49063265373947,20.853221738266125,20.853221738266125,2.4999999999999996e+16,0.8997989946248053,0.0047871692906995,0.8950118253341057,14.022041591566248,143113.3604462746,43.0,0,1,1,mechanical,283.259312961964,125.89302798309512,0.05020114171694434,0.05020114171694434,2.5,0.25,pareto,closest
1,thickness_grids_L9000mm.csv,34,60,99,9.0,1.5,1.6849201101928375,0.1849201101928375,63.61725123519331,63.61725123519331,1,4.239285246483639,2.5553733992139245,19.35252237352429,1988.1503165674808,1988.150316569134,3313.583860948557,63.31967294391684,13.870551349448306,19.62824440912735,70.0582191973427,641.1764578614873,0.8549019438153164,0.1092651146784264,0.0097339332002421,0.0097339332002502,0.8956018519216987,12.0,27000.0,15.410009182736458,1192.8901899404882,1192.8901899414805,1.0000000000008318,270154.48375220975,301.4551453468718,301.4551453468718,423.69346203914944,423.69346203914944,4.0,4771.560759761953,105.92336550978736,75.36378633671795,21.72646731640878,21.72646731640878,2.5e+16,0.8907348853215735,0.0048669666001251,0.8858679187214484,13.651232762189156,132902.00719423057,43.0,1,1,1,packing,270.1544837522097,120.06865944542656,0.05537339921392448,0.05537339921392448,2.5,0.25,pareto,closest
2,thickness_grids_L9000mm.csv,36,63,96,9.0,1.4545757575757576,1.658245179063361,0.2036694214876034,59.82257082567951,59.82257082567951,1,4.513936244582564,2.44025945593953,18.662876667515015,1949.2601508550129,1962.4688939812552,3270.7814899687587,60.730190800421845,14.688636391816212,18.66287666752299,70.8286793840599,746.2499999963239,0.9949999999950986,0.0949128031951876,0.0095098968063915,0.0095743385813991,0.909874366095512,13.0,29250.0,15.66687857596949,1169.5560905130076,1177.481336388753,1.006776285412929,286042.05005471414,321.71090370027724,321.71090370027724,470.38521915990987,470.38521915990987,4.0,4678.22436205203,117.59630478997748,80.42772592506931,20.619976432546736,20.619976432546736,2.5e+16,0.9050871968048124,0.0047871692906995,0.9003000275141128,14.104891213005596,145368.6582520148,43.0,0,1,1,mechanical,286.04205005471414,127.1298000243174,-0.059740544060470135,0.059740544060470135,2.5,0.25,pareto,closest
3,thickness_grids_L9000mm.csv,37,64,96,9.0,1.4545757575757576,1.6646981940618306,0.2101224364860728,59.82257082567951,59.82257082567951,1,4.538307253259242,2.3882627582162965,18.191484021166673,1960.22510042308,1960.2251004238624,3267.041834039771,59.6717621941291,14.886569499512934,18.575836836270103,69.70433611714576,600.5336613975517,0.8007115485300689,0.1160706561476188,0.0092803035820901,0.0092803035820938,0.8885694956434281,13.0,29250.0,16.163264345082535,1176.1350602538478,1176.1350602543173,1.0000000000003992,286635.0278317105,326.5977865037736,326.5977865037736,472.20310659355266,472.20310659355266,4.0,4704.540241015391,118.05077664838817,81.6494466259434,20.580246767104388,20.580246767104388,2.4999999999999996e+16,0.8839293438523812,0.0046401517910469,0.8792891920613343,14.212183647061394,146772.22899806933,43.0,1,1,1,packing,286.63502783171054,127.39334570298246,-0.11173724178370348,0.11173724178370348,2.5,0.25,pareto,closest
4,thickness_grids_L9000mm.csv,38,63,97,9.0,1.4697171717171718,1.6733865932047751,0.2036694214876034,61.074499810973435,61.074499810973435,1,4.46461731706828,2.3797860176461083,18.478227606352373,1929.9743213856668,1967.026859173528,3278.378098622547,60.48197774482843,14.613354211378466,18.478227606357013,70.005138603471,746.2499999978172,0.9949999999970895,0.0938092309596995,0.0093939884553057,0.0095743385813991,0.910977938331,13.0,29250.0,15.66687857596949,1157.9845928314,1180.2161155041167,1.0191984615428762,288824.7871474644,322.4959057798584,322.4959057798584,481.0039457513577,481.0039457513577,4.0,4631.9383713256,120.25098643783944,80.6239764449646,20.391101120928106,20.391101120928106,2.5000000000000004e+16,0.9061907690403004,0.0047871692906995,0.9014035997496008,14.1221807452188,146961.83781285523,43.0,0,1,1,mechanical,288.8247871474644,128.36657206553974,-0.12021398235389169,0.12021398235389169,2.5,0.25,pareto,closest
5,thickness_grids_L9000mm.csv,33,59,99,9.0,1.5,1.6788735843281295,0.1788735843281298,63.61725123519331,63.61725123519331,1,4.179445627268068,2.704893746460822,19.720082618744097,1959.6677007008927,1993.8437403396192,3323.0729005660323,64.4987170328802,13.669764274275616,19.72008261875563,70.10945185021193,746.2499999949189,0.9949999999932252,0.0939490142052787,0.0098904855078488,0.010062972723228,0.9110824721563352,12.0,27000.0,14.906132027344142,1175.8006204205358,1196.3062442037717,1.0174397116544314,269641.59927882947,291.84696695655197,291.84696695655197,422.19959256859624,422.19959256859624,4.0,4703.202481682143,105.54989814214906,72.96174173913799,21.764870772086947,21.764870772086947,2.5e+16,0.9060509857947212,0.005031486361614,0.9010194994331072,13.430715617761429,130518.62686744468,43.0,0,1,1,mechanical,269.64159927882946,119.84071079059088,0.2048937464608218,0.2048937464608218,2.5,0.25,pareto,closest
6,thickness_grids_L9000mm.csv,32,60,98,9.0,1.484858585858586,1.6697786960514234,0.1849201101928375,62.339393280811386,62.339393280811386,1,4.243002672547862,2.7246212362609796,19.349090978215223,1987.797797679332,1987.7977976810844,3312.996329468474,63.57796637061363,13.941816777304478,19.821764969693916,69.46549457297716,582.7335287069925,0.77697803827599,0.1192062772277953,0.0097339332002416,0.0097339332002502,0.8856606893723299,12.0,27000.0,15.410009182736458,1192.678678607599,1192.678678608651,1.0000000000008815,267585.8033589019,294.763835775948,294.763835775948,414.43581934715326,414.43581934715326,4.0,4770.714714430396,103.60895483678831,73.690958943987,21.96778936765809,21.96778936765809,2.5e+16,0.8807937227722047,0.0048669666001251,0.8759267561720796,13.498039356016305,130169.18262124188,43.0,1,1,1,packing,267.5858033589019,118.9270237150675,0.22462123626097963,0.22462123626097963,2.5,0.25,pareto,closest
0,thickness_grids_L9000mm.csv,25,55,99,9.0,1.5,1.6557037037037037,0.1557037037037037,63.61725123519331,63.61725123519331,1,3.945401886385124,3.406119940339836,21.36852034021058,2016.4592482658873,2016.459248267621,3360.7654137793684,69.6203873342398,12.854442102033996,21.59412687322021,70.65408788080678,665.756368064306,0.8876751574190747,0.1061260414019535,0.0105970504281545,0.0105970504281636,0.8991724838121282,11.0,24750.0,14.154882154882152,1209.875548959532,1209.8755489605726,1.00000000000086,245369.905418426,256.14451996918217,256.14451996918217,349.97229438228624,349.97229438228624,4.0,4839.5021958381285,87.49307359557156,64.03612999229554,23.905518372774843,23.905518372774843,2.5e+16,0.8938739585980464,0.0052985252140818,0.8885754333839646,12.577680545273354,111268.39910800876,43.0,1,1,1,packing,245.369905418426,109.05329129707822,-0.09388005966016388,0.09388005966016388,3.5,0.25,pareto,closest
1,thickness_grids_L9000mm.csv,24,55,98,9.0,1.484858585858586,1.6405622895622896,0.1557037037037037,62.339393280811386,62.339393280811386,1,3.948868304396064,3.631689897211463,21.364927307022725,2016.120188523536,2016.1201885247433,3360.2003142079056,69.91072195068728,12.921562057352311,21.808977563352368,70.04490141443664,602.929647979879,0.8039061973065054,0.1161742529151165,0.0105970504281573,0.0105970504281636,0.8891242722989653,11.0,24750.0,14.154882154882152,1209.6721131141214,1209.6721131148458,1.0000000000005989,243015.28172456045,250.4181465179284,250.4181465179284,342.26339563023515,342.26339563023515,4.0,4838.688452456486,85.56584890755879,62.6045366294821,24.173234800514148,24.173234800514148,2.5e+16,0.8838257470848835,0.0052985252140818,0.8785272218708017,12.435449295437204,108961.856103529,43.0,1,1,1,packing,243.01528172456045,108.00679187758244,0.13168989721146307,0.13168989721146307,3.5,0.25,pareto,closest
2,thickness_grids_L9000mm.csv,26,58,95,9.0,1.4394343434343435,1.612363024181206,0.1729286807468625,58.58360632492958,58.58360632492958,1,4.243539674079214,3.349972067773485,20.62061791210868,1981.0534731811551,1987.7468858127204,3312.911476354534,66.82212955758608,13.751399647319325,20.620617912109452,71.42068141833367,746.2499999996809,0.9949999999995744,0.0957061057532518,0.0103738650324574,0.0104089153529996,0.909498351923248,12.0,27000.0,14.410723395571884,1188.6320839086932,1192.648131487632,1.0033787137612276,258862.61313933335,271.7132043595822,271.7132043595822,384.6323802513895,384.6323802513895,4.0,4754.528335634773,96.15809506284738,67.92830108989556,22.803004690510583,22.803004690510583,2.5e+16,0.904293894246748,0.0052044576764998,0.8990894365702483,12.956529178294424,120901.7849552043,43.0,0,1,1,mechanical,258.86261313933335,115.05005028414816,-0.15002793222651478,0.15002793222651478,3.5,0.25,pareto,closest
3,thickness_grids_L9000mm.csv,27,59,95,9.0,1.4394343434343435,1.6183079277624732,0.1788735843281298,58.58360632492958,58.58360632492958,1,4.25473809204235,3.3148427223974943,19.99196542101111,1986.6858403446024,1986.6858403462384,3311.143067243731,65.57911754656631,13.956705285947155,20.52156015842854,69.7013372885092,572.810179617381,0.763746906156508,0.1216831330320761,0.0100629727232197,0.010062972723228,0.883348353329538,12.0,27000.0,14.906132027344142,1192.0115042067614,1192.011504207743,1.0000000000008236,259366.877705598,274.2536117090963,274.2536117090963,386.03035623915366,386.03035623915366,4.0,4768.046016827046,96.50758905978842,68.56340292727407,22.761677673373445,22.761677673373445,2.4999999999999996e+16,0.8783168669679239,0.005031486361614,0.8732853806063099,13.017307180867135,121702.27634303292,43.0,1,1,1,packing,259.366877705598,115.27416786915468,-0.18515727760250567,0.18515727760250567,3.5,0.25,pareto,closest
4,thickness_grids_L9000mm.csv,28,58,96,9.0,1.4545757575757576,1.6275044383226205,0.1729286807468625,59.82257082567951,59.82257082567951,1,4.196545200229282,3.2665556895567325,20.413210018160964,1961.1274879162304,1992.2131639625636,3320.3552732709395,66.53962151358235,13.679207191787544,20.413210018169533,70.58675523313485,746.2499999963761,0.9949999999951682,0.0945886167282782,0.0102464989125754,0.0104089153529996,0.9106158409482216,12.0,27000.0,14.410723395571884,1176.6764927497384,1195.327898377538,1.0158509205739412,261431.29353264123,272.3851631917262,272.3851631917262,393.4588233482156,393.4588233482156,4.0,4706.7059709989535,98.3647058370539,68.09629079793154,22.545784596166033,22.545784596166033,2.5e+16,0.9054113832717218,0.0052044576764998,0.900206925595222,12.972633003530904,122252.37511969714,43.0,0,1,1,mechanical,261.43129353264123,116.1916860145072,-0.23344431044326752,0.23344431044326752,3.5,0.25,pareto,closest
